user_id,forecast_month,n_months_history,segment,spend_forecast,spend_lower,spend_upper,spend_method,count_forecast,count_lower,count_upper,count_method,avg_amount_forecast,hist_avg_spend,hist_avg_count,last_month_spend,last_month_count,spend_pct_change_vs_hist,spend_direction,spend_vs_last_month_pct,confidence,top_category_forecasts,trend_summary,confidence_note,account_ids,primary_account_id,account_count,per_account_forecasts
USR596jh,2025-01,22,Healthy Active User,0.0,0.0,3788.27,prophet,2,1,4,prophet,0.0,1009.22,2.0,2650.23,4,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 244.18, ""lower"": 195.35, ""upper"": 293.02, ""hist_avg"": 3770.77, ""data_points"": 4}, ""Gifts"": {""forecast"": 957.85, ""lower"": 766.28, ""upper"": 1149.42, ""hist_avg"": 581.55, ""data_points"": 4}, ""Fitness"": {""forecast"": 472.91, ""lower"": 378.33, ""upper"": 567.5, ""hist_avg"": 299.45, ""data_points"": 5}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[3675763762695826],3675763762695826,1,"[{""account_id"": 3675763762695826, ""account_name"": ""Discover"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 1445.4, ""spend_lower"": 1156.32, ""spend_upper"": 1734.48, ""hist_avg_spend"": 1009.22, ""n_months"": 22}]"
USR598GE,2025-01,20,Single-Tasker,3949.43,0.0,50669.5,prophet,2,0,4,prophet,1974.71,12531.51,2.4,36.79,1,-68.5,decreasing,10635.1,high,"{""Shopping"": {""forecast"": 18453.19, ""lower"": 14762.55, ""upper"": 22143.82, ""hist_avg"": 46551.6, ""data_points"": 5}, ""Housing and Utilities"": {""forecast"": 4483.2, ""lower"": 3586.56, ""upper"": 5379.84, ""hist_avg"": 3936.75, ""data_points"": 2}, ""Fitness"": {""forecast"": 344.19, ""lower"": 275.35, ""upper"": 413.03, ""hist_avg"": 416.63, ""data_points"": 6}}",Your spending is forecast to decreasing by 68% vs your historical average.,Based on 20 months of data using prophet.,[6332365085760707],6332365085760707,1,"[{""account_id"": 6332365085760707, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 2080.4, ""spend_lower"": 1664.32, ""spend_upper"": 2496.48, ""hist_avg_spend"": 12531.51, ""n_months"": 20}]"
USR598Hk,2025-02,22,Single-Tasker,0.0,0.0,16594.73,prophet,2,1,4,prophet,0.0,4411.83,2.3,2057.66,2,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 14276.8, ""lower"": 11421.44, ""upper"": 17132.15, ""hist_avg"": 28396.96, ""data_points"": 3}, ""Housing and Utilities"": {""forecast"": 1686.2, ""lower"": 1348.96, ""upper"": 2023.44, ""hist_avg"": 1391.91, ""data_points"": 3}, ""Fitness"": {""forecast"": 526.39, ""lower"": 421.11, ""upper"": 631.66, ""hist_avg"": 598.47, ""data_points"": 4}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[4564786545467025],4564786545467025,1,"[{""account_id"": 4564786545467025, ""account_name"": ""Diners Club / Carte Blanche"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1032.74, ""spend_lower"": 826.19, ""spend_upper"": 1239.28, ""hist_avg_spend"": 4411.83, ""n_months"": 22}]"
USR601Ie,2025-02,21,Single-Tasker,30921.94,0.0,64914.15,prophet,2,1,3,prophet,15460.97,11389.13,2.0,336.01,1,171.5,increasing,9102.7,high,"{""Shopping"": {""forecast"": 66208.53, ""lower"": 52966.83, ""upper"": 79450.24, ""hist_avg"": 44620.44, ""data_points"": 5}, ""Housing and Utilities"": {""forecast"": 1209.84, ""lower"": 967.87, ""upper"": 1451.81, ""hist_avg"": 2303.68, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 465.17, ""lower"": 372.13, ""upper"": 558.2, ""hist_avg"": 470.35, ""data_points"": 5}}",Your spending is forecast to increasing by 172% vs your historical average.,Based on 21 months of data using prophet.,[2139676416712885],2139676416712885,1,"[{""account_id"": 2139676416712885, ""account_name"": ""Diners Club / Carte Blanche"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 35738.52, ""spend_lower"": 28590.81, ""spend_upper"": 42886.22, ""hist_avg_spend"": 11389.13, ""n_months"": 21}]"
USR605Px,2025-02,22,Consistent Weekly,0.0,0.0,31584.09,prophet,1,0,3,prophet,0.0,7808.44,2.1,4.51,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 166202.6, ""lower"": 132962.08, ""upper"": 199443.12, ""hist_avg"": 166202.6, ""data_points"": 1}, ""Medical/Dental"": {""forecast"": 408.54, ""lower"": 326.83, ""upper"": 490.24, ""hist_avg"": 480.27, ""data_points"": 4}, ""Friend Activities"": {""forecast"": 380.83, ""lower"": 304.67, ""upper"": 457.0, ""hist_avg"": 253.21, ""data_points"": 4}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[6345434857837874],6345434857837874,1,"[{""account_id"": 6345434857837874, ""account_name"": ""Discover"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 216.1, ""spend_lower"": 172.88, ""spend_upper"": 259.32, ""hist_avg_spend"": 7808.44, ""n_months"": 22}]"
USR605nX,2025-02,22,Consistent Weekly,1147.74,121.73,2163.11,prophet,2,1,4,prophet,573.87,603.23,2.2,551.6,4,90.3,increasing,108.1,high,"{""Housing and Utilities"": {""forecast"": 1171.78, ""lower"": 937.43, ""upper"": 1406.14, ""hist_avg"": 726.74, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 1037.27, ""lower"": 829.82, ""upper"": 1244.73, ""hist_avg"": 1158.39, ""data_points"": 3}, ""Gifts"": {""forecast"": 921.95, ""lower"": 737.56, ""upper"": 1106.34, ""hist_avg"": 571.47, ""data_points"": 5}}",Your spending is forecast to increasing by 90% vs your historical average.,Based on 22 months of data using prophet.,[8429911208608223],8429911208608223,1,"[{""account_id"": 8429911208608223, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 641.09, ""spend_lower"": 512.87, ""spend_upper"": 769.31, ""hist_avg_spend"": 603.23, ""n_months"": 22}]"
USR614yH,2025-12,4,Low Activity/Trial,8941.96,0.0,19135.48,prophet,19,0,42,prophet,470.63,9514.06,24.5,108.95,2,-6.0,stable,8107.4,medium,"{""Other"": {""forecast"": 8841.48, ""lower"": 7073.18, ""upper"": 10609.77, ""hist_avg"": 8990.2, ""data_points"": 4}, ""Shopping"": {""forecast"": 554.13, ""lower"": 443.3, ""upper"": 664.96, ""hist_avg"": 491.48, ""data_points"": 3}, ""Food and Dining"": {""forecast"": 122.86, ""lower"": 98.29, ""upper"": 147.44, ""hist_avg"": 101.1, ""data_points"": 3}}",Your spending is forecast to remain stable near your historical average of $9514.,Based on 4 months of data using prophet.,[7577161117778093],7577161117778093,1,"[{""account_id"": 7577161117778093, ""account_name"": ""Konto bie\u017c\u0105ce"", ""account_type"": ""CHECKING"", ""currency_code"": ""PLN"", ""spend_forecast"": 9301.61, ""spend_lower"": 7441.29, ""spend_upper"": 11161.93, ""hist_avg_spend"": 9514.06, ""n_months"": 4}]"
USR619km,2025-01,21,Healthy Active User,10233.09,0.0,25734.8,prophet,2,1,4,prophet,5116.55,4486.5,2.4,2465.0,3,128.1,increasing,315.1,high,"{""Shopping"": {""forecast"": 16315.14, ""lower"": 13052.11, ""upper"": 19578.17, ""hist_avg"": 14113.88, ""data_points"": 6}, ""Gifts"": {""forecast"": 719.97, ""lower"": 575.97, ""upper"": 863.96, ""hist_avg"": 782.67, ""data_points"": 3}, ""Travel"": {""forecast"": 274.45, ""lower"": 219.56, ""upper"": 329.35, ""hist_avg"": 238.25, ""data_points"": 5}}",Your spending is forecast to increasing by 128% vs your historical average.,Based on 21 months of data using prophet.,[5856856664492208],5856856664492208,1,"[{""account_id"": 5856856664492208, ""account_name"": ""JCB 15 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 8958.11, ""spend_lower"": 7166.49, ""spend_upper"": 10749.74, ""hist_avg_spend"": 4486.5, ""n_months"": 21}]"
USR621BM,2025-01,21,Single-Tasker,0.0,0.0,12798.82,prophet,2,1,4,prophet,0.0,3616.04,2.1,1654.7,3,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 11027.27, ""lower"": 8821.81, ""upper"": 13232.72, ""hist_avg"": 21830.72, ""data_points"": 3}, ""Personal Hygiene"": {""forecast"": 1495.34, ""lower"": 1196.27, ""upper"": 1794.4, ""hist_avg"": 832.85, ""data_points"": 7}, ""Fitness"": {""forecast"": 308.32, ""lower"": 246.65, ""upper"": 369.98, ""hist_avg"": 422.52, ""data_points"": 6}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 21 months of data using prophet.,[2255874088280622],2255874088280622,1,"[{""account_id"": 2255874088280622, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 876.3, ""spend_lower"": 701.04, ""spend_upper"": 1051.56, ""hist_avg_spend"": 3616.04, ""n_months"": 21}]"
USR626gZ,2025-02,22,Single-Tasker,0.0,0.0,23216.17,prophet,2,1,3,prophet,0.0,4885.13,2.4,21.72,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 30341.95, ""lower"": 24273.56, ""upper"": 36410.34, ""hist_avg"": 45423.59, ""data_points"": 2}, ""Housing and Utilities"": {""forecast"": 1150.4, ""lower"": 920.32, ""upper"": 1380.48, ""hist_avg"": 1318.28, ""data_points"": 5}, ""Gifts"": {""forecast"": 281.34, ""lower"": 225.08, ""upper"": 337.61, ""hist_avg"": 455.21, ""data_points"": 7}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[9371972853446753],9371972853446753,1,"[{""account_id"": 9371972853446753, ""account_name"": ""American Express"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 378.03, ""spend_lower"": 302.42, ""spend_upper"": 453.63, ""hist_avg_spend"": 4885.13, ""n_months"": 22}]"
USR628FF,2025-11,25,Single-Tasker,25.25,19.35,31.53,prophet,2,2,2,prophet,12.62,28.22,2.0,4.22,1,-10.5,decreasing,498.3,high,"{""Finance"": {""forecast"": 16.72, ""lower"": 13.38, ""upper"": 20.06, ""hist_avg"": 28.22, ""data_points"": 25}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[6866188988230377],6866188988230377,1,"[{""account_id"": 6866188988230377, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""USD"", ""spend_forecast"": 16.72, ""spend_lower"": 13.38, ""spend_upper"": 20.06, ""hist_avg_spend"": 28.22, ""n_months"": 25}]"
USR628KZ,2025-01,20,Consistent Weekly,272.26,0.0,1637.24,prophet,2,1,4,prophet,136.13,720.93,2.3,454.39,3,-62.2,decreasing,-40.1,high,"{""Housing and Utilities"": {""forecast"": 204.88, ""lower"": 163.9, ""upper"": 245.86, ""hist_avg"": 1050.63, ""data_points"": 5}, ""Shopping"": {""forecast"": 605.55, ""lower"": 484.44, ""upper"": 726.67, ""hist_avg"": 981.91, ""data_points"": 3}, ""Travel"": {""forecast"": 413.37, ""lower"": 330.7, ""upper"": 496.04, ""hist_avg"": 456.46, ""data_points"": 5}}",Your spending is forecast to decreasing by 62% vs your historical average.,Based on 20 months of data using prophet.,[7265932119274561],7265932119274561,1,"[{""account_id"": 7265932119274561, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 560.44, ""spend_lower"": 448.35, ""spend_upper"": 672.53, ""hist_avg_spend"": 720.93, ""n_months"": 20}]"
USR628kq,2025-02,24,Consistent Weekly,17091.04,0.0,75978.22,prophet,2,1,4,prophet,8545.52,11260.18,2.4,1418.07,2,51.8,increasing,1105.2,high,"{""Shopping"": {""forecast"": 8823.03, ""lower"": 7058.42, ""upper"": 10587.63, ""hist_avg"": 51158.17, ""data_points"": 5}, ""Fitness"": {""forecast"": 990.52, ""lower"": 792.42, ""upper"": 1188.63, ""hist_avg"": 784.38, ""data_points"": 5}, ""Travel"": {""forecast"": 829.84, ""lower"": 663.87, ""upper"": 995.81, ""hist_avg"": 540.7, ""data_points"": 6}}",Your spending is forecast to increasing by 52% vs your historical average.,Based on 24 months of data using prophet.,[7059873387557783],7059873387557783,1,"[{""account_id"": 7059873387557783, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1972.49, ""spend_lower"": 1577.99, ""spend_upper"": 2366.99, ""hist_avg_spend"": 11260.18, ""n_months"": 24}]"
USR632NW,2025-02,23,Single-Tasker,1373.06,0.0,24265.84,prophet,2,1,4,prophet,686.53,4320.69,2.3,94.86,1,-68.2,decreasing,1347.5,high,"{""Shopping"": {""forecast"": 58879.46, ""lower"": 47103.57, ""upper"": 70655.35, ""hist_avg"": 44175.75, ""data_points"": 2}, ""Personal Hygiene"": {""forecast"": 438.87, ""lower"": 351.1, ""upper"": 526.65, ""hist_avg"": 430.39, ""data_points"": 7}, ""Travel"": {""forecast"": 614.02, ""lower"": 491.22, ""upper"": 736.82, ""hist_avg"": 459.6, ""data_points"": 5}}",Your spending is forecast to decreasing by 68% vs your historical average.,Based on 23 months of data using prophet.,[760720797584149],760720797584149,1,"[{""account_id"": 760720797584149, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 582.64, ""spend_lower"": 466.11, ""spend_upper"": 699.17, ""hist_avg_spend"": 4320.69, ""n_months"": 23}]"
USR640RH,2025-01,22,Consistent Weekly,16036.0,0.0,74456.11,prophet,3,1,5,prophet,5345.33,14342.13,2.7,2951.21,3,11.8,increasing,443.4,high,"{""Shopping"": {""forecast"": 32354.87, ""lower"": 25883.9, ""upper"": 38825.84, ""hist_avg"": 60948.07, ""data_points"": 5}, ""Fitness"": {""forecast"": 504.24, ""lower"": 403.39, ""upper"": 605.09, ""hist_avg"": 832.09, ""data_points"": 3}, ""Travel"": {""forecast"": 1138.35, ""lower"": 910.68, ""upper"": 1366.02, ""hist_avg"": 989.45, ""data_points"": 2}}",Your spending is forecast to increasing by 12% vs your historical average.,Based on 22 months of data using prophet.,[1570228056750408],1570228056750408,1,"[{""account_id"": 1570228056750408, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1660.91, ""spend_lower"": 1328.73, ""spend_upper"": 1993.09, ""hist_avg_spend"": 14342.13, ""n_months"": 22}]"
USR646Eg,2025-01,21,Consistent Weekly,30580.94,0.0,75122.43,prophet,3,2,4,prophet,10193.65,8771.81,2.3,169603.22,3,248.6,increasing,-82.0,high,"{""Shopping"": {""forecast"": 84944.81, ""lower"": 67955.85, ""upper"": 101933.77, ""hist_avg"": 34354.3, ""data_points"": 5}, ""Housing and Utilities"": {""forecast"": 6161.29, ""lower"": 4929.03, ""upper"": 7393.55, ""hist_avg"": 6161.29, ""data_points"": 1}, ""Medical/Dental"": {""forecast"": 771.73, ""lower"": 617.39, ""upper"": 926.08, ""hist_avg"": 504.51, ""data_points"": 6}}",Your spending is forecast to increasing by 249% vs your historical average.,Based on 21 months of data using prophet.,[1231967408124440],1231967408124440,1,"[{""account_id"": 1231967408124440, ""account_name"": ""American Express"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 85385.78, ""spend_lower"": 68308.62, ""spend_upper"": 102462.93, ""hist_avg_spend"": 8771.81, ""n_months"": 21}]"
USR651Yc,2025-02,21,Single-Tasker,518.68,0.0,1591.71,prophet,2,1,4,prophet,259.34,871.04,2.6,287.07,1,-40.5,decreasing,80.7,high,"{""Fitness"": {""forecast"": 353.15, ""lower"": 282.52, ""upper"": 423.78, ""hist_avg"": 704.5, ""data_points"": 7}, ""Shopping"": {""forecast"": 1474.99, ""lower"": 1180.0, ""upper"": 1769.99, ""hist_avg"": 1429.15, ""data_points"": 3}, ""Gifts"": {""forecast"": 603.46, ""lower"": 482.76, ""upper"": 724.15, ""hist_avg"": 629.69, ""data_points"": 5}}",Your spending is forecast to decreasing by 40% vs your historical average.,Based on 21 months of data using prophet.,[7402592048993814],7402592048993814,1,"[{""account_id"": 7402592048993814, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 363.79, ""spend_lower"": 291.03, ""spend_upper"": 436.54, ""hist_avg_spend"": 871.04, ""n_months"": 21}]"
USR653TK,2025-02,19,Single-Tasker,0.0,0.0,50179.95,prophet,2,0,3,prophet,0.0,11752.87,2.3,253.58,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 71444.45, ""lower"": 57155.56, ""upper"": 85733.34, ""hist_avg"": 106874.94, ""data_points"": 2}, ""Fitness"": {""forecast"": 1187.13, ""lower"": 949.7, ""upper"": 1424.55, ""hist_avg"": 680.31, ""data_points"": 4}, ""Gifts"": {""forecast"": 537.94, ""lower"": 430.35, ""upper"": 645.53, ""hist_avg"": 852.99, ""data_points"": 3}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 19 months of data using prophet.,[8427394184261092],8427394184261092,1,"[{""account_id"": 8427394184261092, ""account_name"": ""American Express"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 213.09, ""spend_lower"": 170.47, ""spend_upper"": 255.7, ""hist_avg_spend"": 11752.87, ""n_months"": 19}]"
USR654ba,2025-02,23,Healthy Active User,29329.46,0.0,84024.73,prophet,3,2,4,prophet,9776.49,12116.64,2.3,1055.4,3,142.1,increasing,2679.0,high,"{""Shopping"": {""forecast"": 63340.1, ""lower"": 50672.08, ""upper"": 76008.12, ""hist_avg"": 44169.06, ""data_points"": 6}, ""Personal Hygiene"": {""forecast"": 1889.75, ""lower"": 1511.8, ""upper"": 2267.7, ""hist_avg"": 1264.74, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 393.37, ""lower"": 314.69, ""upper"": 472.04, ""hist_avg"": 494.19, ""data_points"": 6}}",Your spending is forecast to increasing by 142% vs your historical average.,Based on 23 months of data using prophet.,[6569936517007880],6569936517007880,1,"[{""account_id"": 6569936517007880, ""account_name"": ""Discover"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 727.5, ""spend_lower"": 582.0, ""spend_upper"": 873.0, ""hist_avg_spend"": 12116.64, ""n_months"": 23}]"
USR661QD,2025-10,1,Single-Tasker,541.95,433.56,650.34,segment_median,1,1,1,wma,541.95,1000.0,1.0,1000.0,1,-45.8,decreasing,-45.8,low,"{""Finance"": {""forecast"": 1000.0, ""lower"": 800.0, ""upper"": 1200.0, ""hist_avg"": 1000.0, ""data_points"": 1}}",Your spending is forecast to decreasing by 46% vs your historical average.,Based on 1 months of data using segment_median. Treat as indicative only.,[7504141785861895],7504141785861895,1,"[{""account_id"": 7504141785861895, ""account_name"": ""Plaid Business Current Account"", ""account_type"": ""checking depository"", ""currency_code"": ""GBP"", ""spend_forecast"": 1000.0, ""spend_lower"": 800.0, ""spend_upper"": 1200.0, ""hist_avg_spend"": 1000.0, ""n_months"": 1}]"
USR661vO,2025-02,22,Single-Tasker,0.0,0.0,11273.27,prophet,2,0,3,prophet,0.0,3997.65,2.6,10.97,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 545.99, ""lower"": 436.79, ""upper"": 655.18, ""hist_avg"": 15541.6, ""data_points"": 5}, ""Fitness"": {""forecast"": 882.91, ""lower"": 706.33, ""upper"": 1059.5, ""hist_avg"": 770.24, ""data_points"": 4}, ""Gifts"": {""forecast"": 626.04, ""lower"": 500.84, ""upper"": 751.25, ""hist_avg"": 519.21, ""data_points"": 4}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[2615180011966079],2615180011966079,1,"[{""account_id"": 2615180011966079, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 83.64, ""spend_lower"": 66.91, ""spend_upper"": 100.37, ""hist_avg_spend"": 3997.65, ""n_months"": 22}]"
USR663xt,2025-01,21,Consistent Weekly,1009.7,0.0,2774.77,prophet,3,1,4,prophet,336.57,893.17,2.5,476.58,4,13.0,increasing,111.9,high,"{""Housing and Utilities"": {""forecast"": 1113.46, ""lower"": 890.77, ""upper"": 1336.15, ""hist_avg"": 1628.8, ""data_points"": 4}, ""Fitness"": {""forecast"": 1130.73, ""lower"": 904.59, ""upper"": 1356.88, ""hist_avg"": 645.56, ""data_points"": 6}, ""Gifts"": {""forecast"": 205.22, ""lower"": 164.18, ""upper"": 246.27, ""hist_avg"": 424.7, ""data_points"": 6}}",Your spending is forecast to increasing by 13% vs your historical average.,Based on 21 months of data using prophet.,[9446891202578633],9446891202578633,1,"[{""account_id"": 9446891202578633, ""account_name"": ""Discover"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 473.9, ""spend_lower"": 379.12, ""spend_upper"": 568.68, ""hist_avg_spend"": 893.17, ""n_months"": 21}]"
